,stateCode,state,stationCode,station,district,date,rainfall
4461,SRK,Sarawak,2737103,Belaga,Kapit,2022-01-10,10.0
4462,SRK,Sarawak,2737103,Belaga,Kapit,2022-01-11,7.0
4463,SRK,Sarawak,2737103,Belaga,Kapit,2022-01-12,25.0
4464,SRK,Sarawak,2333002,Punan Bah B,Kapit,2022-01-07,61.5
4465,SRK,Sarawak,2333002,Punan Bah B,Kapit,2022-01-08,3.5
4466,SRK,Sarawak,2333002,Punan Bah B,Kapit,2022-01-09,0.5
4467,SRK,Sarawak,2333002,Punan Bah B,Kapit,2022-01-10,0.5
4468,SRK,Sarawak,2333002,Punan Bah B,Kapit,2022-01-11,19.5
4469,SRK,Sarawak,2333002,Punan Bah B,Kapit,2022-01-12,38.0
4470,SRK,Sarawak,2230143,Nanga Merit,Kapit,2022-01-07,46.5
4471,SRK,Sarawak,2230143,Nanga Merit,Kapit,2022-01-08,0.0
4472,SRK,Sarawak,2230143,Nanga Merit,Kapit,2022-01-09,0.5
4473,SRK,Sarawak,2230143,Nanga Merit,Kapit,2022-01-10,0.5
4474,SRK,Sarawak,2230143,Nanga Merit,Kapit,2022-01-11,3.5
4475,SRK,Sarawak,2230143,Nanga Merit,Kapit,2022-01-12,15.0
4476,SRK,Sarawak,1544001,Long Singut,Kapit,2022-01-07,23.0
4477,SRK,Sarawak,1544001,Long Singut,Kapit,2022-01-08,9.0
4478,SRK,Sarawak,1544001,Long Singut,Kapit,2022-01-09,4.5
4479,SRK,Sarawak,1544001,Long Singut,Kapit,2022-01-10,13.0
4480,SRK,Sarawak,1544001,Long Singut,Kapit,2022-01-11,67.0
4481,SRK,Sarawak,1544001,Long Singut,Kapit,2022-01-12,28.5
4482,SRK,Sarawak,2036001,Tunoh Scheme,Kapit,2022-01-07,35.0
4483,SRK,Sarawak,2036001,Tunoh Scheme,Kapit,2022-01-08,2.5
4484,SRK,Sarawak,2036001,Tunoh Scheme,Kapit,2022-01-09,0.0
4485,SRK,Sarawak,2036001,Tunoh Scheme,Kapit,2022-01-10,10.0
4486,SRK,Sarawak,2036001,Tunoh Scheme,Kapit,2022-01-11,30.5
4487,SRK,Sarawak,2036001,Tunoh Scheme,Kapit,2022-01-12,55.5
4488,SRK,Sarawak,2134001,Nanga Tiau,Kapit,2022-01-07,42.5
4489,SRK,Sarawak,2134001,Nanga Tiau,Kapit,2022-01-08,1.5
4490,SRK,Sarawak,2134001,Nanga Tiau,Kapit,2022-01-09,0.0
4491,SRK,Sarawak,2134001,Nanga Tiau,Kapit,2022-01-10,6.5
4492,SRK,Sarawak,2134001,Nanga Tiau,Kapit,2022-01-11,18.0
4493,SRK,Sarawak,2134001,Nanga Tiau,Kapit,2022-01-12,43.0
4494,SRK,Sarawak,1836042,Nanga Entawau,Kapit,2022-01-07,3.5
4495,SRK,Sarawak,1836042,Nanga Entawau,Kapit,2022-01-08,1.5
4496,SRK,Sarawak,1836042,Nanga Entawau,Kapit,2022-01-09,0.0
4497,SRK,Sarawak,1836042,Nanga Entawau,Kapit,2022-01-10,7.5
4498,SRK,Sarawak,1836042,Nanga Entawau,Kapit,2022-01-11,32.5
4499,SRK,Sarawak,1836042,Nanga Entawau,Kapit,2022-01-12,56.5
4500,SRK,Sarawak,1731001,Nanga Balang,Kapit,2022-01-07,15.5
4501,SRK,Sarawak,1731001,Nanga Balang,Kapit,2022-01-08,27.0
4502,SRK,Sarawak,1731001,Nanga Balang,Kapit,2022-01-09,0.0
4503,SRK,Sarawak,1731001,Nanga Balang,Kapit,2022-01-10,18.0
4504,SRK,Sarawak,1731001,Nanga Balang,Kapit,2022-01-11,21.5
4505,SRK,Sarawak,1731001,Nanga Balang,Kapit,2022-01-12,9.5
4506,SRK,Sarawak,1834002,Gaat B,Kapit,2022-01-07,11.5
4507,SRK,Sarawak,1834002,Gaat B,Kapit,2022-01-08,1.5
4508,SRK,Sarawak,1834002,Gaat B,Kapit,2022-01-09,0.0
4509,SRK,Sarawak,1834002,Gaat B,Kapit,2022-01-10,0.5
4510,SRK,Sarawak,1834002,Gaat B,Kapit,2022-01-11,115.5
4511,SRK,Sarawak,1834002,Gaat B,Kapit,2022-01-12,83.5
4512,SRK,Sarawak,2029002,Kapit New Headworks,Kapit,2022-01-07,5.5
4513,SRK,Sarawak,2029002,Kapit New Headworks,Kapit,2022-01-08,0.5
4514,SRK,Sarawak,2029002,Kapit New Headworks,Kapit,2022-01-09,3.0
4515,SRK,Sarawak,2029002,Kapit New Headworks,Kapit,2022-01-10,0.0
4516,SRK,Sarawak,2029002,Kapit New Headworks,Kapit,2022-01-11,6.5
4517,SRK,Sarawak,2029002,Kapit New Headworks,Kapit,2022-01-12,13.0
4518,SRK,Sarawak,2029003,Kapit Town,Kapit,2022-01-07,13.0
4519,SRK,Sarawak,2029003,Kapit Town,Kapit,2022-01-08,0.0
4520,SRK,Sarawak,2029003,Kapit Town,Kapit,2022-01-09,19.0
4521,SRK,Sarawak,2029003,Kapit Town,Kapit,2022-01-10,0.0
4522,SRK,Sarawak,2029003,Kapit Town,Kapit,2022-01-11,11.0
4523,SRK,Sarawak,2029003,Kapit Town,Kapit,2022-01-12,11.5
4524,SRK,Sarawak,1827001,Rumah Gual,Kapit,2022-01-07,16.0
4525,SRK,Sarawak,1827001,Rumah Gual,Kapit,2022-01-08,1.0
4526,SRK,Sarawak,1827001,Rumah Gual,Kapit,2022-01-09,0.0
4527,SRK,Sarawak,1827001,Rumah Gual,Kapit,2022-01-10,0.0
4528,SRK,Sarawak,1827001,Rumah Gual,Kapit,2022-01-11,20.5
4529,SRK,Sarawak,1827001,Rumah Gual,Kapit,2022-01-12,11.0
4530,SRK,Sarawak,2026001,Nanga Sebatu,Kapit,2022-01-07,26.0
4531,SRK,Sarawak,2026001,Nanga Sebatu,Kapit,2022-01-08,0.0
4532,SRK,Sarawak,2026001,Nanga Sebatu,Kapit,2022-01-09,-9999.0
4533,SRK,Sarawak,2026001,Nanga Sebatu,Kapit,2022-01-10,-9999.0
4534,SRK,Sarawak,2026001,Nanga Sebatu,Kapit,2022-01-11,0.5
4535,SRK,Sarawak,2026001,Nanga Sebatu,Kapit,2022-01-12,6.5
4536,SRK,Sarawak,1726041,Nanga Bangkit,Kapit,2022-01-07,8.0
4537,SRK,Sarawak,1726041,Nanga Bangkit,Kapit,2022-01-08,1.5
4538,SRK,Sarawak,1726041,Nanga Bangkit,Kapit,2022-01-09,0.0
4539,SRK,Sarawak,1726041,Nanga Bangkit,Kapit,2022-01-10,0.0
4540,SRK,Sarawak,1726041,Nanga Bangkit,Kapit,2022-01-11,31.5
4541,SRK,Sarawak,1726041,Nanga Bangkit,Kapit,2022-01-12,27.5
4542,SRK,Sarawak,2025012,Song B,Kapit,2022-01-07,1.5
4543,SRK,Sarawak,2025012,Song B,Kapit,2022-01-08,0.0
4544,SRK,Sarawak,2025012,Song B,Kapit,2022-01-09,0.0
4545,SRK,Sarawak,2025012,Song B,Kapit,2022-01-10,0.0
4546,SRK,Sarawak,2025012,Song B,Kapit,2022-01-11,8.5
4547,SRK,Sarawak,2025012,Song B,Kapit,2022-01-12,5.0
4548,SRK,Sarawak,1521001,Sungai Nawang,Kapit,2022-01-07,6.0
4549,SRK,Sarawak,1521001,Sungai Nawang,Kapit,2022-01-08,0.0
4550,SRK,Sarawak,1521001,Sungai Nawang,Kapit,2022-01-09,0.0
4551,SRK,Sarawak,1521001,Sungai Nawang,Kapit,2022-01-10,0.0
4552,SRK,Sarawak,1521001,Sungai Nawang,Kapit,2022-01-11,15.0
4553,SRK,Sarawak,1521001,Sungai Nawang,Kapit,2022-01-12,34.0
4554,SRK,Sarawak,1624001,Rumah Andau,Kapit,2022-01-07,3.0
4555,SRK,Sarawak,1624001,Rumah Andau,Kapit,2022-01-08,0.5
4556,SRK,Sarawak,1624001,Rumah Andau,Kapit,2022-01-09,4.5
4557,SRK,Sarawak,1624001,Rumah Andau,Kapit,2022-01-10,0.0
4558,SRK,Sarawak,1624001,Rumah Andau,Kapit,2022-01-11,13.0
4559,SRK,Sarawak,1624001,Rumah Andau,Kapit,2022-01-12,23.0
4560,SRK,Sarawak,1823001,Nanga Jagau,Sibu,2022-01-07,43.5
4561,SRK,Sarawak,1823001,Nanga Jagau,Sibu,2022-01-08,1.5
4562,SRK,Sarawak,1823001,Nanga Jagau,Sibu,2022-01-09,0.0
4563,SRK,Sarawak,1823001,Nanga Jagau,Sibu,2022-01-10,0.0
4564,SRK,Sarawak,1823001,Nanga Jagau,Sibu,2022-01-11,24.0
4565,SRK,Sarawak,1823001,Nanga Jagau,Sibu,2022-01-12,15.0
4566,SRK,Sarawak,1821001,Uka,Sibu,2022-01-07,10.5
4567,SRK,Sarawak,1821001,Uka,Sibu,2022-01-08,3.5
4568,SRK,Sarawak,1821001,Uka,Sibu,2022-01-09,0.0
4569,SRK,Sarawak,1821001,Uka,Sibu,2022-01-10,0.0
4570,SRK,Sarawak,1821001,Uka,Sibu,2022-01-11,9.5
4571,SRK,Sarawak,1821001,Uka,Sibu,2022-01-12,22.0
4572,SRK,Sarawak,2020001,Nanga Machan B,Sibu,2022-01-07,73.5
4573,SRK,Sarawak,2020001,Nanga Machan B,Sibu,2022-01-08,8.0
4574,SRK,Sarawak,2020001,Nanga Machan B,Sibu,2022-01-09,0.0
4575,SRK,Sarawak,2020001,Nanga Machan B,Sibu,2022-01-10,0.0
4576,SRK,Sarawak,2020001,Nanga Machan B,Sibu,2022-01-11,12.0
4577,SRK,Sarawak,2020001,Nanga Machan B,Sibu,2022-01-12,27.5
4578,SRK,Sarawak,2023001,Nanga Kabah,Sibu,2022-01-07,3.5
4579,SRK,Sarawak,2023001,Nanga Kabah,Sibu,2022-01-08,2.0
4580,SRK,Sarawak,2023001,Nanga Kabah,Sibu,2022-01-09,0.0
4581,SRK,Sarawak,2023001,Nanga Kabah,Sibu,2022-01-10,0.0
4582,SRK,Sarawak,2023001,Nanga Kabah,Sibu,2022-01-11,12.5
4583,SRK,Sarawak,2023001,Nanga Kabah,Sibu,2022-01-12,18.5
4584,SRK,Sarawak,2121001,Kanowit Town,Sibu,2022-01-07,10.0
4585,SRK,Sarawak,2121001,Kanowit Town,Sibu,2022-01-08,0.5
4586,SRK,Sarawak,2121001,Kanowit Town,Sibu,2022-01-09,0.0
4587,SRK,Sarawak,2121001,Kanowit Town,Sibu,2022-01-10,0.0
4588,SRK,Sarawak,2121001,Kanowit Town,Sibu,2022-01-11,1.0
4589,SRK,Sarawak,2121001,Kanowit Town,Sibu,2022-01-12,2.5
4590,SRK,Sarawak,2119001,Durin Water Works,Sibu,2022-01-07,23.5
4591,SRK,Sarawak,2119001,Durin Water Works,Sibu,2022-01-08,14.5
4592,SRK,Sarawak,2119001,Durin Water Works,Sibu,2022-01-09,39.0
4593,SRK,Sarawak,2119001,Durin Water Works,Sibu,2022-01-10,18.0
4594,SRK,Sarawak,2119001,Durin Water Works,Sibu,2022-01-11,8.0
4595,SRK,Sarawak,2119001,Durin Water Works,Sibu,2022-01-12,17.5
4596,SRK,Sarawak,2119017,Durin Bazaar,Sibu,2022-01-07,25.0
4597,SRK,Sarawak,2119017,Durin Bazaar,Sibu,2022-01-08,8.0
4598,SRK,Sarawak,2119017,Durin Bazaar,Sibu,2022-01-09,35.5
4599,SRK,Sarawak,2119017,Durin Bazaar,Sibu,2022-01-10,15.5
4600,SRK,Sarawak,2119017,Durin Bazaar,Sibu,2022-01-11,9.5
4601,SRK,Sarawak,2119017,Durin Bazaar,Sibu,2022-01-12,17.0
4602,SRK,Sarawak,2218007,Stabau,Sibu,2022-01-07,42.0
4603,SRK,Sarawak,2218007,Stabau,Sibu,2022-01-08,38.5
4604,SRK,Sarawak,2218007,Stabau,Sibu,2022-01-09,42.5
4605,SRK,Sarawak,2218007,Stabau,Sibu,2022-01-10,0.0
4606,SRK,Sarawak,2218007,Stabau,Sibu,2022-01-11,10.0
4607,SRK,Sarawak,2218007,Stabau,Sibu,2022-01-12,63.5
4608,SRK,Sarawak,2219001,Sibu New Airport,Sibu,2022-01-07,52.0
4609,SRK,Sarawak,2219001,Sibu New Airport,Sibu,2022-01-08,37.5
4610,SRK,Sarawak,2219001,Sibu New Airport,Sibu,2022-01-09,10.0
4611,SRK,Sarawak,2219001,Sibu New Airport,Sibu,2022-01-10,4.0
4612,SRK,Sarawak,2219001,Sibu New Airport,Sibu,2022-01-11,34.5
4613,SRK,Sarawak,2219001,Sibu New Airport,Sibu,2022-01-12,34.5
4614,SRK,Sarawak,2218003,Sungai Salim B,Sibu,2022-01-07,39.5
4615,SRK,Sarawak,2218003,Sungai Salim B,Sibu,2022-01-08,64.0
4616,SRK,Sarawak,2218003,Sungai Salim B,Sibu,2022-01-09,11.5
4617,SRK,Sarawak,2218003,Sungai Salim B,Sibu,2022-01-10,0.0
4618,SRK,Sarawak,2218003,Sungai Salim B,Sibu,2022-01-11,12.0
4619,SRK,Sarawak,2218003,Sungai Salim B,Sibu,2022-01-12,60.5
4620,SRK,Sarawak,2418014,Rantau Panjang B,Sibu,2022-01-07,2.0
4621,SRK,Sarawak,2418014,Rantau Panjang B,Sibu,2022-01-08,6.5
4622,SRK,Sarawak,2418014,Rantau Panjang B,Sibu,2022-01-09,0.0
4623,SRK,Sarawak,2418014,Rantau Panjang B,Sibu,2022-01-10,0.0
4624,SRK,Sarawak,2418014,Rantau Panjang B,Sibu,2022-01-11,19.5
4625,SRK,Sarawak,2418014,Rantau Panjang B,Sibu,2022-01-12,93.0
4626,SRK,Sarawak,2318005,Sungai Teku,Sibu,2022-01-07,5.5
4627,SRK,Sarawak,2318005,Sungai Teku,Sibu,2022-01-08,25.5
4628,SRK,Sarawak,2318005,Sungai Teku,Sibu,2022-01-09,0.0
4629,SRK,Sarawak,2318005,Sungai Teku,Sibu,2022-01-10,0.0
4630,SRK,Sarawak,2318005,Sungai Teku,Sibu,2022-01-11,11.5
4631,SRK,Sarawak,2318005,Sungai Teku,Sibu,2022-01-12,85.0
4632,SRK,Sarawak,2318005,Ulu Sungai Merah,Sibu,2022-01-07,12.0
4633,SRK,Sarawak,2318005,Ulu Sungai Merah,Sibu,2022-01-08,1.0
4634,SRK,Sarawak,2318005,Ulu Sungai Merah,Sibu,2022-01-09,4.5
4635,SRK,Sarawak,2318005,Ulu Sungai Merah,Sibu,2022-01-10,8.5
4636,SRK,Sarawak,2318005,Ulu Sungai Merah,Sibu,2022-01-11,16.0
4637,SRK,Sarawak,2318005,Ulu Sungai Merah,Sibu,2022-01-12,113.5
4638,SRK,Sarawak,2318008,Jabatan Laut,Sibu,2022-01-07,8.0
4639,SRK,Sarawak,2318008,Jabatan Laut,Sibu,2022-01-08,88.5
4640,SRK,Sarawak,2318008,Jabatan Laut,Sibu,2022-01-09,0.0
4641,SRK,Sarawak,2318008,Jabatan Laut,Sibu,2022-01-10,0.0
4642,SRK,Sarawak,2318008,Jabatan Laut,Sibu,2022-01-11,13.0
4643,SRK,Sarawak,2318008,Jabatan Laut,Sibu,2022-01-12,110.0
4644,SRK,Sarawak,2218005,Sarawak Maritime,Sibu,2022-01-07,1.0
4645,SRK,Sarawak,2218005,Sarawak Maritime,Sibu,2022-01-08,17.0
4646,SRK,Sarawak,2218005,Sarawak Maritime,Sibu,2022-01-09,0.0
4647,SRK,Sarawak,2218005,Sarawak Maritime,Sibu,2022-01-10,0.0
4648,SRK,Sarawak,2218005,Sarawak Maritime,Sibu,2022-01-11,26.5
4649,SRK,Sarawak,2218005,Sarawak Maritime,Sibu,2022-01-12,65.5
4650,SRK,Sarawak,2218004,Express Terminal,Sibu,2022-01-07,27.5
4651,SRK,Sarawak,2218004,Express Terminal,Sibu,2022-01-08,28.5
4652,SRK,Sarawak,2218004,Express Terminal,Sibu,2022-01-09,0.0
4653,SRK,Sarawak,2218004,Express Terminal,Sibu,2022-01-10,0.0
4654,SRK,Sarawak,2218004,Express Terminal,Sibu,2022-01-11,28.5
4655,SRK,Sarawak,2218004,Express Terminal,Sibu,2022-01-12,72.0
4656,SRK,Sarawak,2218008,Sungai Bidut,Sibu,2022-01-07,46.5
4657,SRK,Sarawak,2218008,Sungai Bidut,Sibu,2022-01-08,48.5
4658,SRK,Sarawak,2218008,Sungai Bidut,Sibu,2022-01-09,0.0
4659,SRK,Sarawak,2218008,Sungai Bidut,Sibu,2022-01-10,0.0
4660,SRK,Sarawak,2218008,Sungai Bidut,Sibu,2022-01-11,33.5
4661,SRK,Sarawak,2218008,Sungai Bidut,Sibu,2022-01-12,65.0
4662,SRK,Sarawak,2216001,Lebaan,Sibu,2022-01-07,9.0
4663,SRK,Sarawak,2216001,Lebaan,Sibu,2022-01-08,29.5
4664,SRK,Sarawak,2216001,Lebaan,Sibu,2022-01-09,0.0
4665,SRK,Sarawak,2216001,Lebaan,Sibu,2022-01-10,11.0
4666,SRK,Sarawak,2216001,Lebaan,Sibu,2022-01-11,40.0
4667,SRK,Sarawak,2216001,Lebaan,Sibu,2022-01-12,61.5
4668,SRK,Sarawak,2021001,Renan Kemiding,Sibu,2022-01-07,32.5
4669,SRK,Sarawak,2021001,Renan Kemiding,Sibu,2022-01-08,3.0
4670,SRK,Sarawak,2021001,Renan Kemiding,Sibu,2022-01-09,1.0
4671,SRK,Sarawak,2021001,Renan Kemiding,Sibu,2022-01-10,0.0
4672,SRK,Sarawak,2021001,Renan Kemiding,Sibu,2022-01-11,8.0
4673,SRK,Sarawak,2021001,Renan Kemiding,Sibu,2022-01-12,6.0
4674,SRK,Sarawak,2024001,Nanga Ngemah,Sibu,2022-01-07,2.0
4675,SRK,Sarawak,2024001,Nanga Ngemah,Sibu,2022-01-08,3.5
4676,SRK,Sarawak,2024001,Nanga Ngemah,Sibu,2022-01-09,0.0
4677,SRK,Sarawak,2024001,Nanga Ngemah,Sibu,2022-01-10,0.0
4678,SRK,Sarawak,2024001,Nanga Ngemah,Sibu,2022-01-11,5.0
4679,SRK,Sarawak,2024001,Nanga Ngemah,Sibu,2022-01-12,3.0
4680,SRK,Sarawak,2323001,Tusut,Sibu,2022-01-07,23.0
4681,SRK,Sarawak,2323001,Tusut,Sibu,2022-01-08,13.0
4682,SRK,Sarawak,2323001,Tusut,Sibu,2022-01-09,29.5
4683,SRK,Sarawak,2323001,Tusut,Sibu,2022-01-10,1.5
4684,SRK,Sarawak,2323001,Tusut,Sibu,2022-01-11,28.0
4685,SRK,Sarawak,2323001,Tusut,Sibu,2022-01-12,31.0
4686,SRK,Sarawak,2321001,Stapang B,Sibu,2022-01-07,11.0
4687,SRK,Sarawak,2321001,Stapang B,Sibu,2022-01-08,1.0
4688,SRK,Sarawak,2321001,Stapang B,Sibu,2022-01-09,11.5
4689,SRK,Sarawak,2321001,Stapang B,Sibu,2022-01-10,3.5
4690,SRK,Sarawak,2321001,Stapang B,Sibu,2022-01-11,36.0
4691,SRK,Sarawak,2321001,Stapang B,Sibu,2022-01-12,55.5
4692,SRK,Sarawak,2526001,Ulu Sungai Pelagau,Sibu,2022-01-07,10.5
4693,SRK,Sarawak,2526001,Ulu Sungai Pelagau,Sibu,2022-01-08,12.0
4694,SRK,Sarawak,2526001,Ulu Sungai Pelagau,Sibu,2022-01-09,0.0
4695,SRK,Sarawak,2526001,Ulu Sungai Pelagau,Sibu,2022-01-10,0.0
4696,SRK,Sarawak,2526001,Ulu Sungai Pelagau,Sibu,2022-01-11,9.5
4697,SRK,Sarawak,2526001,Ulu Sungai Pelagau,Sibu,2022-01-12,7.5
4698,SRK,Sarawak,2625002,Nanga Lemai B,Sibu,2022-01-07,15.5
4699,SRK,Sarawak,2625002,Nanga Lemai B,Sibu,2022-01-08,1.5
4700,SRK,Sarawak,2625002,Nanga Lemai B,Sibu,2022-01-09,-9999.0
4701,SRK,Sarawak,2625002,Nanga Lemai B,Sibu,2022-01-10,1.0
4702,SRK,Sarawak,2625002,Nanga Lemai B,Sibu,2022-01-11,-9999.0
4703,SRK,Sarawak,2625002,Nanga Lemai B,Sibu,2022-01-12,39.0
4704,SRK,Sarawak,1719001,Banyi,Sarikei,2022-01-07,13.0
4705,SRK,Sarawak,1719001,Banyi,Sarikei,2022-01-08,2.0
4706,SRK,Sarawak,1719001,Banyi,Sarikei,2022-01-09,0.0
4707,SRK,Sarawak,1719001,Banyi,Sarikei,2022-01-10,0.0
4708,SRK,Sarawak,1719001,Banyi,Sarikei,2022-01-11,33.5
4709,SRK,Sarawak,1719001,Banyi,Sarikei,2022-01-12,19.5
4710,SRK,Sarawak,2019024,Julau,Sarikei,2022-01-07,35.5
4711,SRK,Sarawak,2019024,Julau,Sarikei,2022-01-08,4.0
4712,SRK,Sarawak,2019024,Julau,Sarikei,2022-01-09,0.5
4713,SRK,Sarawak,2019024,Julau,Sarikei,2022-01-10,5.0
4714,SRK,Sarawak,2019024,Julau,Sarikei,2022-01-11,17.0
4715,SRK,Sarawak,2019024,Julau,Sarikei,2022-01-12,29.5
4716,SRK,Sarawak,1816029,Pakan,Sarikei,2022-01-07,11.0
4717,SRK,Sarawak,1816029,Pakan,Sarikei,2022-01-08,0.5
4718,SRK,Sarawak,1816029,Pakan,Sarikei,2022-01-09,3.5
4719,SRK,Sarawak,1816029,Pakan,Sarikei,2022-01-10,0.0
4720,SRK,Sarawak,1816029,Pakan,Sarikei,2022-01-11,26.5
4721,SRK,Sarawak,1816029,Pakan,Sarikei,2022-01-12,37.5
4722,SRK,Sarawak,2116030,Bintangor,Sarikei,2022-01-07,48.5
4723,SRK,Sarawak,2116030,Bintangor,Sarikei,2022-01-08,12.5
4724,SRK,Sarawak,2116030,Bintangor,Sarikei,2022-01-09,13.5
4725,SRK,Sarawak,2116030,Bintangor,Sarikei,2022-01-10,12.0
4726,SRK,Sarawak,2116030,Bintangor,Sarikei,2022-01-11,19.5
4727,SRK,Sarawak,2116030,Bintangor,Sarikei,2022-01-12,53.0
4728,SRK,Sarawak,2115008,Sarikei DID,Sarikei,2022-01-07,10.0
4729,SRK,Sarawak,2115008,Sarikei DID,Sarikei,2022-01-08,4.0
4730,SRK,Sarawak,2115008,Sarikei DID,Sarikei,2022-01-09,0.0
4731,SRK,Sarawak,2115008,Sarikei DID,Sarikei,2022-01-10,3.5
4732,SRK,Sarawak,2115008,Sarikei DID,Sarikei,2022-01-11,40.0
4733,SRK,Sarawak,2115008,Sarikei DID,Sarikei,2022-01-12,41.0
4734,SRK,Sarawak,2516001,Sungai Dausan,Mukah,2022-01-07,0.0
4735,SRK,Sarawak,2516001,Sungai Dausan,Mukah,2022-01-08,0.0
4736,SRK,Sarawak,2516001,Sungai Dausan,Mukah,2022-01-09,0.0
4737,SRK,Sarawak,2516001,Sungai Dausan,Mukah,2022-01-10,0.0
4738,SRK,Sarawak,2516001,Sungai Dausan,Mukah,2022-01-11,2.0
4739,SRK,Sarawak,2516001,Sungai Dausan,Mukah,2022-01-12,0.0
4740,SRK,Sarawak,2315001,Nanga Semah,Mukah,2022-01-07,7.5
4741,SRK,Sarawak,2315001,Nanga Semah,Mukah,2022-01-08,0.5
4742,SRK,Sarawak,2315001,Nanga Semah,Mukah,2022-01-09,5.5
4743,SRK,Sarawak,2315001,Nanga Semah,Mukah,2022-01-10,5.0
4744,SRK,Sarawak,2315001,Nanga Semah,Mukah,2022-01-11,12.0
4745,SRK,Sarawak,2315001,Nanga Semah,Mukah,2022-01-12,107.5
4746,SRK,Sarawak,2514005,Daro,Mukah,2022-01-07,3.5
4747,SRK,Sarawak,2514005,Daro,Mukah,2022-01-08,1.0
4748,SRK,Sarawak,2514005,Daro,Mukah,2022-01-09,66.5
4749,SRK,Sarawak,2514005,Daro,Mukah,2022-01-10,0.5
4750,SRK,Sarawak,2514005,Daro,Mukah,2022-01-11,23.0
4751,SRK,Sarawak,2514005,Daro,Mukah,2022-01-12,56.0
4752,SRK,Sarawak,2615009,Matu,Mukah,2022-01-07,26.0
4753,SRK,Sarawak,2615009,Matu,Mukah,2022-01-08,1.0
4754,SRK,Sarawak,2615009,Matu,Mukah,2022-01-09,1.5
4755,SRK,Sarawak,2615009,Matu,Mukah,2022-01-10,0.5
4756,SRK,Sarawak,2615009,Matu,Mukah,2022-01-11,39.0
4757,SRK,Sarawak,2615009,Matu,Mukah,2022-01-12,82.0
4758,SRK,Sarawak,2817001,Igan,Mukah,2022-01-07,14.5
4759,SRK,Sarawak,2817001,Igan,Mukah,2022-01-08,5.0
4760,SRK,Sarawak,2817001,Igan,Mukah,2022-01-09,0.5
4761,SRK,Sarawak,2817001,Igan,Mukah,2022-01-10,6.5
4762,SRK,Sarawak,2817001,Igan,Mukah,2022-01-11,8.0
4763,SRK,Sarawak,2817001,Igan,Mukah,2022-01-12,119.0
4764,SRK,Sarawak,2321066,Sekuau,Mukah,2022-01-07,26.5
4765,SRK,Sarawak,2321066,Sekuau,Mukah,2022-01-08,11.5
4766,SRK,Sarawak,2321066,Sekuau,Mukah,2022-01-09,32.0
4767,SRK,Sarawak,2321066,Sekuau,Mukah,2022-01-10,0.0
4768,SRK,Sarawak,2321066,Sekuau,Mukah,2022-01-11,26.0
4769,SRK,Sarawak,2321066,Sekuau,Mukah,2022-01-12,45.5
4770,SRK,Sarawak,2819001,Sungai Talau,Mukah,2022-01-07,79.0
4771,SRK,Sarawak,2819001,Sungai Talau,Mukah,2022-01-08,9.0
4772,SRK,Sarawak,2819001,Sungai Talau,Mukah,2022-01-09,1.0
4773,SRK,Sarawak,2819001,Sungai Talau,Mukah,2022-01-10,0.0
4774,SRK,Sarawak,2819001,Sungai Talau,Mukah,2022-01-11,9.0
4775,SRK,Sarawak,2819001,Sungai Talau,Mukah,2022-01-12,106.0
4776,SRK,Sarawak,2818001,Oya Water Works,Mukah,2022-01-07,43.0
4777,SRK,Sarawak,2818001,Oya Water Works,Mukah,2022-01-08,10.0
4778,SRK,Sarawak,2818001,Oya Water Works,Mukah,2022-01-09,0.0
4779,SRK,Sarawak,2818001,Oya Water Works,Mukah,2022-01-10,0.0
4780,SRK,Sarawak,2818001,Oya Water Works,Mukah,2022-01-11,10.0
4781,SRK,Sarawak,2818001,Oya Water Works,Mukah,2022-01-12,100.0
4782,SRK,Sarawak,2323002,Rumah Jugah,Mukah,2022-01-07,42.5
4783,SRK,Sarawak,2323002,Rumah Jugah,Mukah,2022-01-08,1.5
4784,SRK,Sarawak,2323002,Rumah Jugah,Mukah,2022-01-09,0.0
4785,SRK,Sarawak,2323002,Rumah Jugah,Mukah,2022-01-10,0.0
4786,SRK,Sarawak,2323002,Rumah Jugah,Mukah,2022-01-11,21.5
4787,SRK,Sarawak,2323002,Rumah Jugah,Mukah,2022-01-12,20.0
4788,SRK,Sarawak,2721001,Kampung Sunting,Mukah,2022-01-07,11.0
4789,SRK,Sarawak,2721001,Kampung Sunting,Mukah,2022-01-08,0.0
4790,SRK,Sarawak,2721001,Kampung Sunting,Mukah,2022-01-09,-9999.0
4791,SRK,Sarawak,2721001,Kampung Sunting,Mukah,2022-01-10,-9999.0
4792,SRK,Sarawak,2721001,Kampung Sunting,Mukah,2022-01-11,-9999.0
4793,SRK,Sarawak,2721001,Kampung Sunting,Mukah,2022-01-12,78.5
4794,SRK,Sarawak,2920005,Mukah JKR,Mukah,2022-01-07,30.5
4795,SRK,Sarawak,2920005,Mukah JKR,Mukah,2022-01-08,14.5
4796,SRK,Sarawak,2920005,Mukah JKR,Mukah,2022-01-09,0.0
4797,SRK,Sarawak,2920005,Mukah JKR,Mukah,2022-01-10,0.0
4798,SRK,Sarawak,2920005,Mukah JKR,Mukah,2022-01-11,3.0
4799,SRK,Sarawak,2920005,Mukah JKR,Mukah,2022-01-12,83.0
4800,SRK,Sarawak,2920037,Mukah-Balingian OPS4,Mukah,2022-01-07,10.5
4801,SRK,Sarawak,2920037,Mukah-Balingian OPS4,Mukah,2022-01-08,2.5
